Sanskrit,English
 vavṛdhānaḥ śavasā bhūryojāḥ śatrur dāsāya bhiyasaṃ dadhāti  avyanac ca vyanac ca sasni saṃ te navanta prabhṛtā madeṣu,grown mighty in his strength with ample vigour he as a foe strikes fear into the dasa eager to win the breathing and the breathless all sang thy praise at banquet and oblation  he arose and went away to the southern region yajnayajniya and vamadevya and sacrifice and sacrificer and sacrificial victims followed him the man who reviles the vratya possessing this knowledge is alienated from yajnayajniya and vamadevya sacrifice sacrificer and sacrificial victims he who hath this knowledge becomes the beloved home of yajnayajniyavamadevya sacrifice sacrificer and sacrificial victims in the southern region dawn is his leman mitra his panegyrist knowledge his vesture day his turban night his hair indras two bays are his circular ornaments new moon night and full moon night are his running attendants mind etc as in stanza 1
 tve kratum api pṛñcanti bhūri dvir yad ete trir bhavanty ūmāḥ  svādoḥ svādīyaḥ svādunā sṛjā sam adaḥ su madhu madhunābhi yodhīḥ,all concentrate on thee their mental vigour what time these twice or thrice are thine assistants blend what is sweeter than the sweet with sweetness win quickly with our meath that meath in battle  he arose and went away to the western region vairupa and vairaja the waters and king varuna followed him he who reviles the vratya possessing this knowledge is alienated from vairupa and vairaja the waters and varuna the king he who possesses this knowledge becomes the dear home of vairupa and vairaja the waters and king varuna in the western region ira is his leman laughter his panegyrist knowledge etc as above day and night are his running attendants mind etc as above
 yadi cin nu tvā dhanā jayantaṃ raṇe raṇe anumadanti viprāḥ  ojīyaḥ śuṣmint sthiram ā tanuṣva mā tvā dabhan durevāsaḥ kaśokāḥ,if verily in every war the sages joy and exult in thee who win- nest treasures with mightier power strong god extend thy firmness let not malevolent kaokas harm thee  he arose and went away to the northern region syaita and naudhasa the seven rishis and king soma followed him he who reviles the vratya possessing this knowledge is alienated from syaita etc he who hath this knowledge be- comes the dear home of syaita etc in the northern region lightning is his leman thunder his panegyrist etc as above revelation and tradition are his running attendants mind etc as above
 tvayā vayaṃ śāśadmahe raṇeṣu prapaśyanto yudhenyāni bhūri  codayāmi ta āyudhā vacobhiḥ saṃ te śiśāmi brahmaṇā vayāṃsi,proudly we put our trust in thee in battles when we behold great wealth the prize of combat i with my words impel thy weapons onward and sharpen with my prayer thy vital vigour
 ni tad dadhiṣe 'vare pare ca yasminn āvithāvasā duroṇe  ā sthāpayata mātaraṃ jigatnum ata invata karvarāṇi bhūri,thou in that house the highest or the lowest which thy protec- tion guards bestowest riches establish ye the ever-wandering mother and bring full many deeds to their completion
 stuṣva varṣman puruvartmānaṃ sam ṛbhvāṇam inatamam āptam āptyānām  ā darśati śavasā bhūryojāḥ pra sakṣati pratimānaṃ pṛthivyāḥ,praise in the height him who hath many pathways courageous strongest aptya of the aptyas through strength he shows himself of ample power pattern of prithivi he fights and conquers
 imā brahma bṛhaddivaḥ kṛṇavad indrāya śūṣam agriyaḥ svarṣāḥ  maho gotrasya kṣayati svarājā turaś cid viśvam arṇavat tapasvān,brihaddiva the foremost of light-winners hath made these holy prayers this strength for indra free lord he rules the mighty fold of cattle winning aglow even all the billowy waters
 agnis takmānam apa bādhatām itaḥ somo grāvā varuṇaḥ pūtadakṣāḥ  vedir barhiḥ samidhaḥ śośucānā apa dveṣāṃsy amuyā bhavantu,hence filled with holy strength let agni soma and varuna the press-stone and the altar and grass and glowing fuel banish fever let hateful things stay at a distance yonder
 ayaṃ yo viśvān haritān kṛṇoṣy ucchocayann agnir ivābhidunvan  adhā hi takmann araso hi bhūyā adhā nyaṅṅ adharān vā parehi,and thou thyself who makest all men yellow consuming them with burning heat like agni thou fever then be weak and ineffective pass hence into the realms below or vanish
 yaḥ paruṣaḥ pāruṣeyo 'vadhvaṃsa ivāruṇaḥ  takmānaṃ viśvadhāvīryādharāñcaṃ parā suvā,endowed with universal power send fever down-ward far away the spotty like red-coloured dust sprung from a spotty ancestor
 adharāñcam pra hiṇomi namaḥ kṛtvā takmane  śakambharasya muṣṭihā punar etu mahāvṛṣān,when i have paid obeisance to fever i send him downward forth so let sakambharas boxer go again to the mahavrishas
 oko asya mūjavanta oko asya mahāvṛṣāḥ  yāvaj jātas takmaṃs tāvān asi balhikeṣu nyocaraḥ,his mansions are the mujavans and the mahavrishas his home thou fever ever since thy birth hast lived among the bahlikas
 takman vyāla vi gada vyaṅga bhūri yāvaya  dāsīṃ niṣṭakvarīm iccha tām vajreṇa sam arpaya,fever snake limbless one speak out keep thyself far away fi om us seek thou a wanton dast girl and strike her with thy thunder- bolt
 takman mūjavato gaccha balhikān vā parastarām  śūdrām iccha prapharvyaṃ tāṃ takman vīva dhūnuhi,go fever to the mujavans or farther to the bahlikas seek a lascivious sara girl and seem to shake her through and through
 mahāvṛṣān mūjavato bandhv addhi paretya  praitāni takmane brūmo anyakṣetrāṇi vā imā,go hence and eat thy kinsmen the mahavrishas and mujavans these or those foreign regions we proclaim to fever for his home
 anyakṣetre na ramase vaśī san mṛḍayāsi naḥ  abhūd u prārthas takmā sa gamiṣyati balhikān,in a strange land thou joyest not; subdued thou wilt be kind to us fever is eager to depart and to the bahlikas will go
 yat tvaṃ śīto 'tho rūraḥ saha kāsāvepayaḥ  bhīmās te takman hetayas tābhiḥ sma pari vṛṅgdhi naḥ,since thou now cold now burning hot with cough besides hast made us shake terrible fever are thy darts forbear to injure us with these
 mā smaitānt sakhīn kuruthā balāsaṃ kāsam udyugam  mā smāto'rvāṅ aiḥ punas tat tvā takmann upa bruve,take none of these to be thy friends cough or consumption or decline never come thence again to us o fever thus i counsel thee
 takman bhrātrā balāsena svasrā kāsikayā saha  pāpmā bhrātṛvyeṇa saha gacchāmum araṇaṃ janam,go fever with consumption thy brother and with thy sister cough and with thy nephew herpes go away unto that alien folk
 tṛtīyakaṃ vitṛtīyaṃ sadandim uta śāradam  takmānaṃ śītaṃ rūraṃ graiṣmaṃ nāśaya vārṣikam,chase fever whether cold or hot brought by the summer or the rains tertian intermittent or autumnal or continual
 pratīcīnaphalo hi tvam apāmārga rurohitha  sarvān macchapathāṁ adhi varīyo yavayā itaḥ,with retroverted fruit hast thou o apamarga sprung and grown hence into distance most remote drive every curse away from me
 yad duṣkṛtaṃ yac chamalaṃ yad vā cerima pāpayā  tvayā tad viśvatomukhāpāmārgāpa mṛjmahe,whatever evil we have done whatever vile or sinful act with thee o apamarga who lookest all ways we wipe it off
 idam ugrāya babhrave namo yo akṣeṣu tanūvaśī  ghṛtena kaliṃ śikṣāmi sa no mṛḍātīdṛśe,my homage to the strong the brown the sovran lord among the dice butter on kali i bestow may he be kind to one like me
 ghṛtam apsarābhyo vaha tvam agne pāṃsūn akṣebhyaḥ sikatā apaś ca  yathābhagaṃ havyadātiṃ juṣāṇā madanti devā ubhayāni havyā,bear butter to the apsarases o agni and to the dice bear dust and sand and water the gods delight in both oblations joying in sacrificial gifts apportioned duly
 apsarasaḥ sadhamādaṃ madanti havirdhānam antarā sūryaṃ ca  tā me hastau saṃ sṛjantu ghṛtena sapatnaṃ me kitavam randhayantu,the apsarases take pleasure in the banquet between the sun and the libation-holder with butter let them fill my hands and give me to be my prey the man who plays against me
 ādinavaṃ pratidīvne ghṛtenāsmāṁ abhikṣara  vṛkṣam ivāśanyā jahi yo asmān pratidīvyati,evil be mine opponents luck sprinkle thou butter over us strike as a tree with lightning flash mine adversary in the game
 yo no dyuve dhanam idaṃ cakāra yo akṣāṇāṃ glahanaṃ śeṣaṇaṃ ca  sa no devo havir idaṃ juṣāṇo gandharvebhiḥ sadhamādaṃ madema,the god who found for us this wealth for gambling to cast the dice and count the winning number may he accept the sacrifice we offer and with gandharvas revel in the banquet
 saṃvasava iti vo nāmadheyam ugraṃpaśyā rāṣṭrabhṛto hy akṣāḥ  tebhyo va indavo haviṣā vidhema vayaṃ syāma patayo rayīṇām,fellow-inhabitants such is your title for dice with looks of power support dominion as such with offerings may we serve you indus may we have riches in our own possession
 ṛcaṃ sāma yajāmahe yābhyāṃ karmāṇi kurvate  ete sadasi rājato yajñaṃ deveṣu yacchataḥ,we worship holy verse and song by which they carry out their acts shining in orders seat these twain present the sacrifice to gods
 tad yasyaivaṃ vidvān vrātyo 'tithir gṛhān āgacchet,let him to whose house the vratya who possesses this knowledge comes as a guest
 svayam enam abhyudetya brūyād vrātya kvāvātsīr vrātyodakaṃ vrātya tarpayantu vrātya yathā te priyaṃ tathāstu vrātya yathā te vaśas tathāstu vrātya yathā te nikāmas tathāstv iti,rise up of his own accord to meet him and say vratya where didst thou pass the night? vratya here is water let them refresh thee vratya let it be as thou pleasest vratya as thy wish is so let it be vratya as thy desire is so be it
 yad enam āha vrātya kvāvātsīr iti patha eva tena devayānān avarunddhe,when he says to his guest where didst thou pass the night? he reserves for himself thereby the paths that lead to the gods
 yad enam āha vrātyodakam ity apa eva tenāvarunddhe,when he says to him here is water he secures thereby water for himself
 yad enam āha vrātya tarpayantv iti prāṇam eva tena varṣīyāṃsaṃ kurute,when he says to him let them refresh thee he thereby wins vital breath to exceeding old age
 yad enam āha vrātya yathā te priyaṃ tathāstv iti priyam eva tenāvarunddhe,when he says to him vratya let it be as thou pleasest he secures to himself thereby what is pleasant
 ainaṃ priyaṃ gacchati priyaḥ priyasya bhavati ya evaṃ veda,that which is pleasant comes to him and he is the beloved of the beloved who is possessed of this knowledge
 yad enam āha vrātya yathā te vaśas tathāstv iti vaśam eva tenāvarunddhe,when he says to him vratya as thy will is so let it be he secures to himself thereby the fulfilment of his will
 ainaṃ vaśo gacchati vaśī vaśināṃ bhavati ya evaṃ veda,authority comes to him who possesses this knowledge and he becomes the controller of the powerful
 ava mā pāpmant sṛja vaśī san mṛḍayāsi naḥ  ā mā bhadrasya loke pāpman dhehy avihrutam,let me go free o misery do thou the mighty pity us set me uninjured in the world of happiness o misery
 yo naḥ pāpman na jahāsi tam u tvā jahimo vayam  pathām anu vyāvartane 'nyaṃ pāpmānu padyatām,from thee from thee who fliest not from us o misery we fly then at the turning of the paths let misery fall on someone else
 dūṣyā dūṣir asi hetyā hetir asi menyā menir asi  āpnuhi śreyāṃsam ati samaṃ krāma,dart against dart destroyer of destruction thou art the missile sent to meet the missile reach thy superior thou; surpass thine equal
 sraktyo 'si pratisaro 'si pratyabhicaraṇo 'si  āpnuhi śreyāṃsam ati samaṃ krāma,sraktya art thou an amulet art thou a counter-charm of spells reach thy superior thou; surpass thine equal
 prati tam abhi cara yo 'smān dveṣṭi yaṃ vayaṃ dviṣmaḥ  āpnuhi śreyāṃsam ati samaṃ krāma,use spells against the man we hate against the man who hateth us reach thy superior thou; surpass thine equal
