Sanskrit,English
ṛ̱tur jani̍trī̱ tasyā̍ a̱pas pari̍ ma̱kṣū jā̱ta āvi̍śa̱d yāsu̱ vardha̍te   tad ā̍ha̱nā a̍bhavat pi̱pyuṣī̱ payo̱ 'ṁśoḥ pī̱yūṣa̍m pratha̱maṁ tad u̱kthya̍m,the season was the parent and when born therefrom it entered rapidly the floods wherein it grows  thence was it full of sap streaming with milky juice the milk of the plant's stalk is chief and meet for lauds
sa̱dhrīm ā ya̍nti̱ pari̱ bibhra̍tī̱ḥ payo̍ vi̱śvapsnyā̍ya̱ pra bha̍ranta̱ bhoja̍nam   sa̱mā̱no adhvā̍ pra̱vatā̍m anu̱ṣyade̱ yas tākṛ̍ṇoḥ pratha̱maṁ sāsy u̱kthya̍ḥ,they come trooping together bearing milk to him and bring him sustenance who gives support to all  the way is common for the downward streams to flow thou who didst these things first art worthy of our lauds
anv eko̍ vadati̱ yad dadā̍ti̱ tad rū̱pā mi̱nan tada̍pā̱ eka̍ īyate   viśvā̱ eka̍sya vi̱nuda̍s titikṣate̱ yas tākṛ̍ṇoḥ pratha̱maṁ sāsy u̱kthya̍ḥ,one priest announces what the institutor gives one altering the forms zealously plies his task  the third corrects the imperfections left by each thou who didst these things first art worthy of our lauds
pra̱jābhya̍ḥ pu̱ṣṭiṁ vi̱bhaja̍nta āsate ra̱yim i̍va pṛ̱ṣṭham pra̱bhava̍ntam āya̱te   asi̍nva̱n daṁṣṭrai̍ḥ pi̱tur a̍tti̱ bhoja̍na̱ṁ yas tākṛ̍ṇoḥ pratha̱maṁ sāsy u̱kthya̍ḥ,dealing out food unto their people there they sit like wealth to him who comes more than the back can bear  greedily with his teeth he eats the master's food thou who didst these things first art worthy of our lauds
adhā̍kṛṇoḥ pṛthi̱vīṁ sa̱ṁdṛśe̍ di̱ve yo dhau̍tī̱nām a̍hiha̱nn āri̍ṇak pa̱thaḥ   taṁ tvā̱ stome̍bhir u̱dabhi̱r na vā̱jina̍ṁ de̱vaṁ de̱vā a̍jana̱n sāsy u̱kthya̍ḥ,thou hast created earth to look upon the sky thou slaying ahi settest free the river's paths  thee such a god the gods have quickened with their lauds even as a steed with waters meet for praise art thou
yo bhoja̍naṁ ca̱ daya̍se ca̱ vardha̍nam ā̱rdrād ā śuṣka̱m madhu̍mad du̱dohi̍tha   sa śe̍va̱dhiṁ ni da̍dhiṣe vi̱vasva̍ti̱ viśva̱syaika̍ īśiṣe̱ sāsy u̱kthya̍ḥ,thou givest increase thou dealest to us our food thou milkest from the moist the dry the rich in sweets  thou by the worshipper layest thy precious store thou art sole lord of all meet for our praise art thou
yaḥ pu̱ṣpiṇī̍ś ca pra̱sva̍ś ca̱ dharma̱ṇādhi̱ dāne̱ vy a1̱̍vanī̱r adhā̍rayaḥ   yaś cāsa̍mā̱ aja̍no di̱dyuto̍ di̱va u̱rur ū̱rvām̐ a̱bhita̱ḥ sāsy u̱kthya̍ḥ,thou who hast spread abroad the streams by stablished law and in the field the plants that blossom and bear seed;  thou who hast made the matchless lightnings of the skyvast compassing vast realms meet for our praise art thou
yo nā̍rma̱raṁ sa̱hava̍su̱ṁ niha̍ntave pṛ̱kṣāya̍ ca dā̱save̍śāya̱ cāva̍haḥ   ū̱rjaya̍ntyā̱ apa̍riviṣṭam ā̱sya̍m u̱taivādya pu̍rukṛ̱t sāsy u̱kthya̍ḥ,who broughtest nārmara with all his wealth for sake of food to slay him that the fiends might be destroyed  broughtest the face unclouded of the strengthening one performing much even now worthy art thou of praise
śa̱taṁ vā̱ yasya̱ daśa̍ sā̱kam ādya̱ eka̍sya śru̱ṣṭau yad dha̍ co̱dam āvi̍tha   a̱ra̱jjau dasyū̱n sam u̍nab da̱bhīta̍ye suprā̱vyo̍ abhava̱ḥ sāsy u̱kthya̍ḥ,thou boundest up the dāsa's hundred friends and ten when at one's hearing thou helpest thy worshipper  thou for dabhīti boundest dasyus not with cords; thou wast a mighty help worthy of lauds art thou
viśved anu̍ rodha̱nā a̍sya̱ pauṁsya̍ṁ da̱dur a̍smai dadhi̱re kṛ̱tnave̱ dhana̍m   ṣaḻ a̍stabhnā vi̱ṣṭira̱ḥ pañca̍ sa̱ṁdṛśa̱ḥ pari̍ pa̱ro a̍bhava̱ḥ sāsy u̱kthya̍ḥ,all banks of rivers yielded to his manly might; to him they gave to him the strong gave up their wealth  the six directions hast thou fixed a fivefold view thy victories reached afar worthy of lauds art thou
su̱pra̱vā̱ca̱naṁ tava̍ vīra vī̱rya1̱̍ṁ yad eke̍na̱ kratu̍nā vi̱ndase̱ vasu̍   jā̱tūṣṭhi̍rasya̱ pra vaya̱ḥ saha̍svato̱ yā ca̱kartha̱ sendra̱ viśvā̍sy u̱kthya̍ḥ,meet for high praise o hero is thy power that with thy single wisdom thou obtainest wealth  the lifesupport of conquering jātūṣṭhira indra for all thy deeds worthy of lauds art thou
ara̍maya̱ḥ sara̍pasa̱s tarā̍ya̱ kaṁ tu̱rvīta̍ye ca va̱yyā̍ya ca sru̱tim   nī̱cā santa̱m ud a̍nayaḥ parā̱vṛja̱m prāndhaṁ śro̱ṇaṁ śra̱vaya̱n sāsy u̱kthya̍ḥ,thou for turvīti heldest still the flowing floods the riverstream for vayya easily to pass  didst raise the outcast from the depths and gavest fame unto the halt and blind worthy of lauds art thou
a̱smabhya̱ṁ tad va̍so dā̱nāya̱ rādha̱ḥ sam a̍rthayasva ba̱hu te̍ vasa̱vya̍m   indra̱ yac ci̱traṁ śra̍va̱syā anu̱ dyūn bṛ̱had va̍dema vi̱dathe̍ su̱vīrā̍ḥ,prepare thyself to grant us that great bounty o vasu for abundant is thy treasure  snatch up the wonderful o indra daily loud may we speak with heroes in assembly
adhva̍ryavo̱ bhara̱tendrā̍ya̱ soma̱m āma̍trebhiḥ siñcatā̱ madya̱m andha̍ḥ   kā̱mī hi vī̱raḥ sada̍m asya pī̱tiṁ ju̱hota̱ vṛṣṇe̱ tad id e̱ṣa va̍ṣṭi,ministers bring the soma juice for indra pour forth the gladdening liquor with the beakers  to drink of this the hero longeth ever; offer it to the bull for this he willeth
adhva̍ryavo̱ yo a̱po va̍vri̱vāṁsa̍ṁ vṛ̱traṁ ja̱ghānā̱śanye̍va vṛ̱kṣam   tasmā̍ e̱tam bha̍rata tadva̱śāya̍m̐ e̱ṣa indro̍ arhati pī̱tim a̍sya,ye ministers to him who with the lightning smote like a tree the rainwithholding vṛtra  bring it to him him who is fain to taste it a draught of this which indra here deserveth
adhva̍ryavo̱ yo dṛbhī̍kaṁ ja̱ghāna̱ yo gā u̱dāja̱d apa̱ hi va̱laṁ vaḥ   tasmā̍ e̱tam a̱ntari̍kṣe̱ na vāta̱m indra̱ṁ somai̱r orṇu̍ta̱ jūr na vastrai̍ḥ,ye ministers to him who smote dṛbhīka who drove the kine forth and discovered vala  offer this draught like vita in the region clothe him with soma even as steeds with trappings
adhva̍ryavo̱ ya ura̍ṇaṁ ja̱ghāna̱ nava̍ ca̱khvāṁsa̍ṁ nava̱tiṁ ca̍ bā̱hūn   yo arbu̍da̱m ava̍ nī̱cā ba̍bā̱dhe tam indra̱ṁ soma̍sya bhṛ̱the hi̍nota,him who did uraṇa to death adhvaryus! though showing arms ninetyandnine in number;  who cast down headlong arbuda and slew himspeed ye that indra to our offered soma
adhva̍ryavo̱ yaḥ sv aśna̍ṁ ja̱ghāna̱ yaḥ śuṣṇa̍m a̱śuṣa̱ṁ yo vya̍ṁsam   yaḥ pipru̱ṁ namu̍ci̱ṁ yo ru̍dhi̱krāṁ tasmā̱ indrā̱yāndha̍so juhota,ye ministers to him who struck down svaśna and did to death vyaṁsa and greedy śuṣṇa  and rudhikrās and namuci and pipruto him to indra pour ye forth libation
adhva̍ryavo̱ yaḥ śa̱taṁ śamba̍rasya̱ puro̍ bi̱bhedāśma̍neva pū̱rvīḥ   yo va̱rcina̍ḥ śa̱tam indra̍ḥ sa̱hasra̍m a̱pāva̍pa̱d bhara̍tā̱ soma̍m asmai,ye ministers to him who as with thunder demolished śambara's hundred ancient castles;  who cast down varcin's sons a hundred thousandto him to indra offer ye the soma
adhva̍ryavo̱ yaḥ śa̱tam ā sa̱hasra̱m bhūmyā̍ u̱pasthe 'va̍paj jagha̱nvān   kutsa̍syā̱yor a̍tithi̱gvasya̍ vī̱rān ny āvṛ̍ṇa̱g bhara̍tā̱ soma̍m asmai,ye ministers to him who slew a hundred thousand and cast them down upon earth's bosom;  who quelled the valiant men of atithigva kutsa and āyubring to him the soma
adhva̍ryavo̱ yan na̍raḥ kā̱mayā̍dhve śru̱ṣṭī vaha̍nto naśathā̱ tad indre̍   gabha̍stipūtam bharata śru̱tāyendrā̍ya̱ soma̍ṁ yajyavo juhota,ministers men whatever thing ye long for obtain ye quickly bringing gifts to indra  bring to the glorious one what bands have cleansed; to indra bring ye pious ones the soma
adhva̍ryava̱ḥ karta̍nā śru̱ṣṭim a̍smai̱ vane̱ nipū̍ta̱ṁ vana̱ un na̍yadhvam   ju̱ṣā̱ṇo hastya̍m a̱bhi vā̍vaśe va̱ indrā̍ya̱ soma̍m madi̱raṁ ju̍hota,do ye o ministers obey his order that purified in wood in wood uplift ye  well pleased he longs for what your hands have tended offer the gladdening soma juice to indra
adhva̍ryava̱ḥ paya̱sodha̱r yathā̱ goḥ some̍bhir īm pṛṇatā bho̱jam indra̍m   vedā̱ham a̍sya̱ nibhṛ̍tam ma e̱tad ditsa̍nta̱m bhūyo̍ yaja̱taś ci̍keta,as the cow's udder teems with milk adhvaryus so fill with soma indra liberal giver  i know him i am sure of this the holy knows that i fain would give to him more largely
adhva̍ryavo̱ yo di̱vyasya̱ vasvo̱ yaḥ pārthi̍vasya̱ kṣamya̍sya̱ rājā̍   tam ūrda̍ra̱ṁ na pṛ̍ṇatā̱ yave̱nendra̱ṁ some̍bhi̱s tad apo̍ vo astu,him ministers the lord of heavenly treasure and all terrestrial wealth that earth possesses  him indra fill with soma as a garner is filled with barley full be this your labour
a̱smabhya̱ṁ tad va̍so dā̱nāya̱ rādha̱ḥ sam a̍rthayasva ba̱hu te̍ vasa̱vya̍m   indra̱ yac ci̱traṁ śra̍va̱syā anu̱ dyūn bṛ̱had va̍dema vi̱dathe̍ su̱vīrā̍ḥ,prepare thyself to grant us that great booty o vasu for abundant is thy treasure  gather up wondrous wealth o indra daily loud may we speak with heroes in assembly
jo̱hūtro̍ a̱gniḥ pra̍tha̱maḥ pi̱teve̱ḻas pa̱de manu̍ṣā̱ yat sami̍ddhaḥ   śriya̱ṁ vasā̍no a̱mṛto̱ vice̍tā marmṛ̱jenya̍ḥ śrava̱sya1̱̍ḥ sa vā̱jī,agni first loudly calling like a father kindled by man upon the seat of worship  clothed in his glory deathless keen of insight must be adorned by all the strong the famous
śrū̱yā a̱gniś ci̱trabhā̍nu̱r hava̍m me̱ viśvā̍bhir gī̱rbhir a̱mṛto̱ vice̍tāḥ   śyā̱vā ratha̍ṁ vahato̱ rohi̍tā vo̱tāru̱ṣāha̍ cakre̱ vibhṛ̍traḥ,may agni the resplendent hear my calling through all my songs immortal keen of insight  dark steeds or ruddy draw his car or carried in sundry ways he makes them red of colour
u̱ttā̱nāyā̍m ajanaya̱n suṣū̍ta̱m bhuva̍d a̱gniḥ pu̍ru̱peśā̍su̱ garbha̍ḥ   śiri̍ṇāyāṁ cid a̱ktunā̱ maho̍bhi̱r apa̍rīvṛto vasati̱ prace̍tāḥ,on wood supine they got the wellformed infant a germ in variousfashioned plants was agni;  and in the night not compassed round by darkness he dwells exceeding wise with rays of splendour
jigha̍rmy a̱gniṁ ha̱viṣā̍ ghṛ̱tena̍ pratikṣi̱yanta̱m bhuva̍nāni̱ viśvā̍   pṛ̱thuṁ ti̍ra̱ścā vaya̍sā bṛ̱hanta̱ṁ vyaci̍ṣṭha̱m annai̍ rabha̱saṁ dṛśā̍nam,with oil and sacred gifts i sprinkle agni who makes his home in front of all things living  broad vast through vital power oer all expanded conspicuous strong with all the food that feeds him
ā vi̱śvata̍ḥ pra̱tyañca̍ṁ jigharmy ara̱kṣasā̱ mana̍sā̱ taj ju̍ṣeta   marya̍śrīḥ spṛha̱yadva̍rṇo a̱gnir nābhi̱mṛśe̍ ta̱nvā̱3̱̍ jarbhu̍rāṇaḥ,i pour to him who looks in all directions may he accept it with a friendly spirit  agni with bridegroom's grace and lovely colour may not be touched when all his form is fury
jñe̱yā bhā̱gaṁ sa̍hasā̱no vare̍ṇa̱ tvādū̍tāso manu̱vad va̍dema   anū̍nam a̱gniṁ ju̱hvā̍ vaca̱syā ma̍dhu̱pṛca̍ṁ dhana̱sā jo̍havīmi,by choice victorious recognize thy portion with thee for envoy may we speak like manu  obtaining wealth i call on perfect agni who with an eloquent tongue dispenses sweetness
śru̱dhī hava̍m indra̱ mā ri̍ṣaṇya̱ḥ syāma̍ te dā̱vane̱ vasū̍nām   i̱mā hi tvām ūrjo̍ va̱rdhaya̍nti vasū̱yava̱ḥ sindha̍vo̱ na kṣara̍ntaḥ,hear thou my call o indra; be not heedless thine may we be for thee to give us treasures;  for these presented viands seeking riches increase thy strength like streams of water flowing
sṛ̱jo ma̱hīr i̍ndra̱ yā api̍nva̱ḥ pari̍ṣṭhitā̱ ahi̍nā śūra pū̱rvīḥ   ama̍rtyaṁ cid dā̱sam manya̍māna̱m avā̍bhinad u̱kthair vā̍vṛdhā̱naḥ,floods great and many compassed by the dragon thou badest swell and settest free o hero  strengthened by songs of praise thou rentest piecemeal the dāsa him who deemed himself immortal
u̱ktheṣv in nu śū̍ra̱ yeṣu̍ cā̱kan stome̍ṣv indra ru̱driye̍ṣu ca   tubhyed e̱tā yāsu̍ mandasā̱naḥ pra vā̱yave̍ sisrate̱ na śu̱bhrāḥ,for hero in the lauds wherein thou joyedst in hymns of praise o indra songs of rudras  these streams in which is thy delight approach thee even as the brilliant ones draw near to vāyu
śu̱bhraṁ nu te̱ śuṣma̍ṁ va̱rdhaya̍ntaḥ śu̱bhraṁ vajra̍m bā̱hvor dadhā̍nāḥ   śu̱bhras tvam i̍ndra vāvṛdhā̱no a̱sme dāsī̱r viśa̱ḥ sūrye̍ṇa sahyāḥ,we who add strength to thine own splendid vigour laying within thine arms the splendid thunder  with us mayst thou o indra waxen splendid with sūrya overcome the dāsa races
guhā̍ hi̱taṁ guhya̍ṁ gū̱ḻham a̱psv apī̍vṛtam mā̱yina̍ṁ kṣi̱yanta̍m   u̱to a̱po dyāṁ ta̍sta̱bhvāṁsa̱m aha̱nn ahi̍ṁ śūra vī̱rye̍ṇa,hero thou slewest in thy valour ahi concealed in depths mysterious great enchanter  dwelling enveloped deep within the waters him who checked heaven and stayed the floods from flowing
stavā̱ nu ta̍ indra pū̱rvyā ma̱hāny u̱ta sta̍vāma̱ nūta̍nā kṛ̱tāni̍   stavā̱ vajra̍m bā̱hvor u̱śanta̱ṁ stavā̱ harī̱ sūrya̍sya ke̱tū,indra we laud thy great deeds wrought aforetime we laud thine exploits later of achievement;  we laud the bolt that in thine arms lies eager; we laud thy two bay steeds heralds of sūrya
harī̱ nu ta̍ indra vā̱jaya̍ntā ghṛta̱ścuta̍ṁ svā̱ram a̍svārṣṭām   vi sa̍ma̱nā bhūmi̍r aprathi̱ṣṭāra̍ṁsta̱ parva̍taś cit sari̱ṣyan,indra thy bay steeds showing forth their vigour have sent a loud cry out that droppeth fatness  the earth hath spread herself in all her fulness the cloud that was about to move hath rested
ni parva̍taḥ sā̱dy apra̍yuccha̱n sam mā̱tṛbhi̍r vāvaśā̱no a̍krān   dū̱re pā̱re vāṇī̍ṁ va̱rdhaya̍nta̱ indre̍ṣitāṁ dha̱mani̍m papratha̱n ni,down never ceasing hath the raincloud settled bellowing it hath wandered with the mothers  swelling the roar in the far distant limits they have spread wide the blast sent forth by indra
indro̍ ma̱hāṁ sindhu̍m ā̱śayā̍nam māyā̱vina̍ṁ vṛ̱tram a̍sphura̱n niḥ   are̍jetā̱ṁ roda̍sī bhiyā̱ne kani̍kradato̱ vṛṣṇo̍ asya̱ vajrā̍t,indra hath hurled down the magician vṛtra who lay beleaguering the mighty river  then both the heaven and earth trembled in terror at the strong hero's thunder when he bellowed
aro̍ravī̱d vṛṣṇo̍ asya̱ vajro 'mā̍nuṣa̱ṁ yan mānu̍ṣo ni̱jūrvā̍t   ni mā̱yino̍ dāna̱vasya̍ mā̱yā apā̍dayat papi̱vān su̱tasya̍,loud roared the mighty hero's bolt of thunder when he the friend of man burnt up the monster  and having drunk his fill of flowing soma baffled the guileful dānava's devices
pibā̍pi̱bed i̍ndra śūra̱ soma̱m manda̍ntu tvā ma̱ndina̍ḥ su̱tāsa̍ḥ   pṛ̱ṇanta̍s te ku̱kṣī va̍rdhayantv i̱tthā su̱taḥ pau̱ra indra̍m āva,drink thou o hero indra drink the soma; let the joygiving juices make thee joyful  they filling both thy flanks shall swell thy vigour the juice that satisfies hath helped indra
tve i̱ndrāpy a̍bhūma̱ viprā̱ dhiya̍ṁ vanema ṛta̱yā sapa̍ntaḥ   a̱va̱syavo̍ dhīmahi̱ praśa̍stiṁ sa̱dyas te̍ rā̱yo dā̱vane̍ syāma,singers have we become with thee o indra may we serve duly and prepare devotion  seeking thy help we meditate thy praises may we at once enjoy thy gift of riches
syāma̱ te ta̍ indra̱ ye ta̍ ū̱tī a̍va̱syava̱ ūrja̍ṁ va̱rdhaya̍ntaḥ   śu̱ṣminta̍ma̱ṁ yaṁ cā̱kanā̍ma devā̱sme ra̱yiṁ rā̍si vī̱rava̍ntam,may we be thine such by thy help o indra as swell thy vigour while they seek thy favour  give us thou god the riches that we long for most powerful with stare of noble children
rāsi̱ kṣaya̱ṁ rāsi̍ mi̱tram a̱sme rāsi̱ śardha̍ indra̱ māru̍taṁ naḥ   sa̱joṣa̍so̱ ye ca̍ mandasā̱nāḥ pra vā̱yava̍ḥ pā̱nty agra̍ṇītim,give us a friend give us an habitation; indra give us the company of maruts  and those whose minds accord with theirs the vāyus who drink the first libation of the soma
vyantv in nu yeṣu̍ mandasā̱nas tṛ̱pat soma̍m pāhi dra̱hyad i̍ndra   a̱smān su pṛ̱tsv ā ta̍ru̱trāva̍rdhayo̱ dyām bṛ̱hadbhi̍r a̱rkaiḥ,let those enjoy in whom thou art delighted indra drink soma for thy strength and gladness  thou hast exalted us to heaven preserver in battles through the lofty hymns that praise thee
bṛ̱hanta̱ in nu ye te̍ tarutro̱kthebhi̍r vā su̱mnam ā̱vivā̍sān   stṛ̱ṇā̱nāso̍ ba̱rhiḥ pa̱styā̍va̱t tvotā̱ id i̍ndra̱ vāja̍m agman,great verily are they o thou protector who by their songs of praise have won the blessing  they who strew sacred grass to be thy dwelling helped by thee have got them strength o indra
u̱greṣv in nu śū̍ra mandasā̱nas trika̍drukeṣu pāhi̱ soma̍m indra   pra̱dodhu̍va̱c chmaśru̍ṣu prīṇā̱no yā̱hi hari̍bhyāṁ su̱tasya̍ pī̱tim,upon the great trikadruka days hero rejoicing thee o indra drink the soma  come with bay steeds to drink of libation shaking the drops from out thy beard contented
dhi̱ṣvā śava̍ḥ śūra̱ yena̍ vṛ̱tram a̱vābhi̍na̱d dānu̍m aurṇavā̱bham   apā̍vṛṇo̱r jyoti̱r āryā̍ya̱ ni sa̍vya̱taḥ sā̍di̱ dasyu̍r indra,hero assume the might wherewith thou clavest vṛtra piecemeal the dānava aurṇavābha  thou hast disclosed the light to light the ārya on thy left hand o indra sank the dasyu
sane̍ma̱ ye ta̍ ū̱tibhi̱s tara̍nto̱ viśvā̱ḥ spṛdha̱ ārye̍ṇa̱ dasyū̍n   a̱smabhya̱ṁ tat tvā̱ṣṭraṁ vi̱śvarū̍pa̱m ara̍ndhayaḥ sā̱khyasya̍ tri̱tāya̍,may we gain wealth subduing with thy succour and with the ārya all our foes the dasyus  our gain was that to tṛta of our party thou gavest up tvaṣṭar's son viśvarūpa
a̱sya su̍vā̱nasya̍ ma̱ndina̍s tri̱tasya̱ ny arbu̍daṁ vāvṛdhā̱no a̍staḥ   ava̍rtaya̱t sūryo̱ na ca̱kram bhi̱nad va̱lam indro̱ aṅgi̍rasvān,he cast down arbuda what time his vigour was strengthened by libations poured by tṛta  indra sent forth his whirling wheel like sūrya and aided by the aṅgirases rent vala
nū̱naṁ sā te̱ prati̱ vara̍ṁ jari̱tre du̍hī̱yad i̍ndra̱ dakṣi̍ṇā ma̱ghonī̍   śikṣā̍ sto̱tṛbhyo̱ māti̍ dha̱g bhago̍ no bṛ̱had va̍dema vi̱dathe̍ su̱vīrā̍ḥ,now let that wealthy cow of thine o indra yield in return a boon to him who lauds thee  give to thy praisers let not fortune fail us loud may we speak with brave men in the assembly
yo jā̱ta e̱va pra̍tha̱mo mana̍svān de̱vo de̱vān kratu̍nā pa̱ryabhū̍ṣat   yasya̱ śuṣmā̱d roda̍sī̱ abhya̍setāṁ nṛ̱mṇasya̍ ma̱hnā sa ja̍nāsa̱ indra̍ḥ,he who just born chief god of lofty spirit by power and might became the gods protector  before whose breath through greatness of his valour the two worlds trembled he o men is indra
